textID,text,sentiment,processed
e98226e842, Thx,neutral,thx
85ec413e54, http://twitpic.com/4jaz5 - Cool... luv it,positive,4jaz5 cool luv it
7df7221145,  that`s why I need to be there...To represent the Blackberries,positive,that whi i need to be there to repres the blackberri
0ab8f9c4bc,Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,neutral,okay so im dedic my 300th tweet to the fact that im go to the appl store becaus there is a huge crack on the glass screen
06cad97de6, If only we could ever actually be allowed to stay here and do that,neutral,if onli we could ever actual be allow to stay here and do that
37f6bd5ac5, Let me know how that turns out!!,neutral,let me know how that turn out
9bef0d7135, was that sass I detect?  As long as it isn`t back sass! Haha,neutral,wa that sa i detect a long a it isnt back sa haha
7436ec1a2c," yeah I was thinking about that ,ahaha",positive,yeah i wa think about that ahaha
cf10e9309a, Sports Bar Shatranjanpoli Rest Ph 26498457 All Sports Bar Andheri W 26733333 Dont know whether that helps. Google ki jai ho,neutral,sport bar shatranjanpoli rest ph 2649845 7 all sport bar andheri w 2673333 3 dont know whether that help googl ki jai ho
ce69e99e71,I`m not sleeping at all until  accepts my appology,negative,im not sleep at all until accept my appolog
6402e14398,"Wolverine Was BOSS! Seriously, And Will.I.Am Was In It, What The **** ??",negative,wolverin wa bo serious and will i am wa in it what the
914c40995f," I live for pain, bring it on",neutral,i live for pain bring it on
258f37341e,"okay, i`m out for a while  back later!",neutral,okay im out for a while back later
77ba0fee75,  #powerblog What is this powerblog challenge you keep talking about?  I`m a newbie follower,neutral,powerblog what is thi powerblog challeng you keep talk about im a newbi follow
96a4ce0d47,almost died. Laptop screen was set to 100% brightness after I reinstalled Windows Vista. Got a headache now  #insanedefaults,positive,almost die laptop screen wa set to 100 bright after i reinstal window vista got a headach now insanedefault
5bcc50c275,Waiting for tish to get off. Got to drive my moms CRV to pick her up all my myself and duckie. First time,neutral,wait for tish to get off got to drive my mom crv to pick her up all my myself and ducki first time
c5645758be,"Trying to decide on a movie with the friends.. not going to well! lol :p  No bible study 2nite, which means ****-day cake  buy my own??",negative,tri to decid on a movi with the friend not go to well lol p no bibl studi 2nite which mean day cake buy my own
7e3c091fc2,going to shower because i don`t want to smell at school tomorrow,neutral,go to shower becaus i dont want to smell at school tomorrow
869bb56451, Sigh... you know I am...,neutral,sigh you know i am
09ad12cc5c,"discovered cause of a bug in the new #NetPLAYER 4 build. Publishing bug fix now, hopefully new beta by tomorrow",positive,discov caus of a bug in the new netplay 4 build publish bug fix now hope new beta by tomorrow
251aa82551,Here are 4 FREE twitter tools will get you followers  http://short.to/511q http://jijr.com/hulz http://short.to/511r http://2ve.org/xPG0/,neutral,here are 4 free twitter tool will get you follow 511q hulz 511r xpg 0
8e0a0ffbe1,just got home from work.... and is chugging down a big bottle of apple juice.,neutral,just got home from work and is chug down a big bottl of appl juic
799f65f193, Yes it does. Please dont` go. If you die I will cry.. which normally leads to small animals getting harmed,negative,ye it doe pleas dont go if you die i will cri which normal lead to small anim get harm
d06582e26d,writing report cards  soooo tired but what an amazing day. check it out on fb soon!,positive,write report card soooo tire but what an amaz day check it out on fb soon
dbe1d16b29, it was only once for my big brother...and I`m done now,neutral,it wa onli onc for my big brother and im done now
7809dd704a,good news: finally finished my #EASactive workout that has been paused for 6 hours. bad news: my resistance band is torn,neutral,good news final finish my easact workout that ha been paus for 6 hour bad news my resist band is torn
97334eb7c0,"Well good morning all, What a wonderful day in the neighborhood  Thanks for all those that are now following another 60 this morning",positive,well good morn all what a wonder day in the neighborhood thank for all those that are now follow anoth 60 thi morn
e1546f901a,FTSK and Mercy Mercedes were amazing tonight.. as always,positive,ftsk and merci merced were amaz tonight a alway
2ece7f3810,  hope he is ok!,positive,hope he is ok
ba309a37d1,can`t school just be done already? it hurts too much... seeing him every day,positive,cant school just be done alreadi it hurt too much see him everi day
84ca20505a,"I waited, listening to wind blowing through the tumbleweed? Are none of you old enough to know what to do when someone says 'Crackerack'?",neutral,i wait listen to wind blow through the tumblewe are none of you old enough to know what to do when someon say crackerack
de8c4c410d, Hell Yeah!,neutral,hell yeah
e33d5ceea2, HIM shirt at dinner? Do you need to ask??  Does it actually have Ville on it?,neutral,him shirt at dinner do you need to ask doe it actual have vill on it
394881b7d0, i know!!,neutral,i know
52d8be9124, huh what the ****? Smelly? Noooo. I love alex Vixon,neutral,huh what the smelli noooo i love alex vixon
dabe649ee3,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",positive,went to a parti last night dindin and i show up in match outfit great mind think alik anyway happi birthday ate lara
2a5bb8d827," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",positive,happi bday just woke up on thi side of earth so wish are bit late
dbbbbe6059,"thank you for teaching me values and to be a better person each day  I LOVE SO MUCH, YOU`RE THE BEST MUM IN THE WORLD",positive,thank you for teach me valu and to be a better person each day i love so much your the best mum in the world
894e188d01,HAPPY MOTHERS DAY.!,positive,happi mother day
a91ca2ffae," *laughs* I`m glad that you have self confidence - it`s a wonderful trait to have  I`ll applaud extra loud for it, okay?",positive,laugh im glad that you have self confid it a wonder trait to have ill applaud extra loud for it okay
89d5b3f0b5,  Thanks,positive,thank
fe0abe1754,twittering after 2 days!,neutral,twitter after 2 day
1b6380b1b3,Getting ready for week  Its too nice today to be stuck inside working!,positive,get readi for week it too nice today to be stuck insid work
02c004bc2d,I am tres depressed,negative,i am tre depress
b4d5f1e13e,"Felt like ****, behaved like my son; ate to compensate. Pigged out on home-roasted sugar almonds. Painful tum, threw up, still feel sick.",negative,felt like behav like my son ate to compens pig out on homeroast sugar almond pain tum threw up still feel sick
80481307d5,Happy Mothers Day people. i love my mom a lot still,positive,happi mother day peopl i love my mom a lot still
05a0e60f99, I`m sorry to hear that.,negative,im sorri to hear that
e3cc598980," That`s awesome dude, yay for surprise celebrities!  I got to meet him a few years ago, he was soooo friendly.",positive,that awesom dude yay for surpris celebr i got to meet him a few year ago he wa soooo friendli
a2cf6cc397," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!",positive,it make me happi to hear a girl talk or tweet about the nba but could you give my nugget some love
53e78f3f89,Is getting the hang of Twitter.,neutral,is get the hang of twitter
ba83f744d8,You know your neck is jacked up when you are forced to pay for parking bc you can`t turn you head to parallel park in the free spaces...,negative,you know your neck is jack up when you are forc to pay for park bc you cant turn you head to parallel park in the free space
2dd0cddb70,I want it BACK NOW!: http://bit.ly/PP1WZ,neutral,i want it back now pp1wz
e3a1b65ef3,Going to miss my roomie ... We will no longer be roomies starting tomorrow,negative,go to miss my roomi we will no longer be roomi start tomorrow
7ae37ef593,"bathing with two little angels, Keyla and Janice.",neutral,bath with two littl angel keyla and janic
73fa7068a2," Yep, finished, chocked full of spelling and grammatical errors, but I`m cleaning it up tomorrow and popping it up  hehe",negative,yep finish chock full of spell and grammat error but im clean it up tomorrow and pop it up hehe
f5b15be6f6, HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,neutral,hahahha lol true that i alway rememb my bd but i can never rememb what date or even day it is
68bda81bb9,"Family is here,hanging with them",neutral,famili is herehang with them
59e77db781,Watching Ellen Love her!! then doing the dishes  and tanning ...it`s gorgeous out!,positive,watch ellen love her then do the dish and tan it gorgeou out
e3731b6ce8, what`s goin on hun?  I`m worried about you,negative,what goin on hun im worri about you
b09362ee8e, Im not bannished... but I am at work till 6,negative,im not bannish but i am at work till 6
c4f9792d55," Morning! If I get to see it, I`ll let you know. Right now, I`m going to go see Wolverine.",neutral,morn if i get to see it ill let you know right now im go to go see wolverin
20d4300a14," red top tabloids, build em up, knock em down",neutral,red top tabloid build em up knock em down
7b69f49c42,tonight in party w/ my girls (minus vita),positive,tonight in parti w my girl minu vita
519a5d3be7,  why not now you made me sad I thought you`d be jumping for joy,neutral,whi not now you made me sad i thought youd be jump for joy
aa97eca66f, Simple my a#@,neutral,simpl my a
d3230b7cfd,"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now",neutral,the pic i just upload are the babi pic of my cat missi is now an adult and a pretti littl kitti but batti is in kitten heaven now
294df18b9f," I saw the play of it here, it was amazing",positive,i saw the play of it here it wa amaz
e5e2d9d1f3, _ i am glad to break my twitter virginity with you two.,positive,i am glad to break my twitter virgin with you two
b7a9ba95d0,Dinner with the fam... I have missed them,negative,dinner with the fam i have miss them
6943d0f480,"_Live That`s what I want. More the better. Bound to be a few bad eggs though, but they will soon learn.",neutral,live that what i want more the better bound to be a few bad egg though but they will soon learn
